FechaVenta,IdVehiculo,IdModelo,IdCliente,Estado,Year,FechaPrimerContacto,FechaEntregaCoche,FechaCompraCoche,Precio
2019-01-04,16100,7,2800,Segunda Mano,2014,2018-12-07,2019-01-11,2018-11-11,32722
2021-10-28,16101,18,28203,Segunda Mano,2013,2021-10-10,2021-11-03,2021-09-19,22792
2016-09-29,16102,13,29201,Segunda Mano,2014,2016-09-07,2016-10-04,2016-08-05,47233
2018-08-16,16103,8,4481,Segunda Mano,2005,2018-07-22,2018-08-22,2018-06-11,29168
2016-03-28,16104,14,1694,Segunda Mano,2002,2016-03-03,2016-04-02,2016-01-28,14739
2022-03-09,16105,9,22958,Nuevo,2022,2022-02-16,2022-03-14,2022-01-21,336183
2017-06-03,16106,8,23830,Segunda Mano,2008,2017-05-03,2017-06-07,2017-03-21,25172
2018-07-04,16107,1,7187,Nuevo,2018,2018-06-14,2018-07-07,2018-05-17,23269
2021-09-19,16108,17,5204,Nuevo,2021,2021-09-01,2021-09-22,2021-07-29,27919
2022-12-07,16109,3,24562,Segunda Mano,2017,2022-11-15,2022-12-13,2022-10-22,22102
2018-06-29,16110,7,12953,Segunda Mano,2007,2018-06-08,2018-07-03,2018-05-08,23870
2015-04-15,16111,9,8285,Segunda Mano,2001,2015-03-25,2015-04-23,2015-02-26,106683
2022-05-09,16112,10,1421,Segunda Mano,2016,2022-04-19,2022-05-16,2022-03-24,50149
2023-03-14,16113,13,27153,Nuevo,2023,2023-02-26,2023-03-18,2023-01-14,58214
2020-01-10,16114,14,24631,Segunda Mano,2007,2019-12-28,2020-01-13,2019-11-26,16790
2015-06-15,16115,13,13659,Segunda Mano,2001,2015-05-21,2015-06-22,2015-04-17,24767
2015-12-02,16116,9,27626,Segunda Mano,2011,2015-11-22,2015-12-07,2015-10-13,171809
2020-12-04,16117,14,8261,Segunda Mano,2018,2020-11-16,2020-12-12,2020-10-26,23403
2022-03-17,16118,10,20817,Segunda Mano,2007,2022-02-26,2022-03-21,2022-01-30,27506
2017-10-13,16119,8,25745,Nuevo,2017,2017-09-18,2017-10-16,2017-08-24,47782
2021-01-02,16120,6,29829,Segunda Mano,2020,2020-12-16,2021-01-05,2020-11-21,32113
2022-03-31,16121,4,22850,Nuevo,2022,2022-03-08,2022-04-02,2022-02-03,39036
2018-05-12,16122,9,3804,Segunda Mano,2010,2018-04-26,2018-05-17,2018-03-20,182878
2020-02-24,16123,17,12565,Nuevo,2020,2020-02-06,2020-02-28,2019-12-30,22548
2019-01-05,16124,13,683,Segunda Mano,2007,2018-12-12,2019-01-10,2018-11-10,34452
2016-05-14,16125,14,29028,Segunda Mano,2015,2016-04-18,2016-05-19,2016-03-19,28237
2020-03-08,16126,1,25926,Segunda Mano,2016,2020-02-16,2020-03-13,2020-01-18,22618
2021-11-15,16127,18,24072,Segunda Mano,2016,2021-10-30,2021-11-18,2021-09-20,28204
2020-05-04,16128,19,19654,Segunda Mano,2017,2020-04-19,2020-05-06,2020-03-21,15301
2019-12-12,16129,3,23680,Segunda Mano,2009,2019-11-22,2019-12-17,2019-10-26,34746
2020-04-09,16130,11,24941,Segunda Mano,2017,2020-03-22,2020-04-13,2020-02-23,30091
2022-07-06,16131,8,27999,Segunda Mano,2012,2022-06-12,2022-07-11,2022-05-22,20279
2023-05-05,16132,10,23190,Nuevo,2023,2023-04-12,2023-05-14,2023-03-18,65163
2022-10-29,16133,6,23836,Nuevo,2022,2022-10-06,2022-11-05,2022-09-05,31449
2017-08-14,16134,20,22585,Segunda Mano,2016,2017-07-21,2017-08-18,2017-06-17,28479
2017-05-11,16135,17,16449,Nuevo,2017,2017-04-19,2017-05-14,2017-03-23,23087
2022-11-03,16136,7,10292,Nuevo,2022,2022-10-15,2022-11-08,2022-09-16,32328
2015-09-01,16137,13,13577,Segunda Mano,2003,2015-08-11,2015-09-11,2015-07-16,33397
2019-11-03,16138,17,10945,Segunda Mano,2018,2019-10-19,2019-11-11,2019-09-17,19693
2022-12-05,16139,8,17467,Nuevo,2022,2022-11-14,2022-12-07,2022-10-16,38480
2019-09-10,16140,6,9172,Nuevo,2019,2019-08-14,2019-09-14,2019-07-15,37290
2017-01-22,16141,8,13312,Segunda Mano,2011,2017-01-09,2017-01-27,2016-12-10,28317
2023-01-06,16142,15,17569,Segunda Mano,2010,2022-12-15,2023-01-12,2022-11-22,12583
2022-01-12,16143,7,23862,Segunda Mano,2020,2021-12-25,2022-01-16,2021-11-27,27337
2023-01-13,16144,20,11328,Segunda Mano,2021,2022-12-24,2023-01-14,2022-11-29,38343
2020-04-07,16145,10,3271,Segunda Mano,2017,2020-03-23,2020-04-13,2020-02-25,51111
2020-09-29,16146,17,28258,Segunda Mano,2006,2020-09-06,2020-10-01,2020-08-12,16338
2017-01-06,16147,7,6361,Nuevo,2017,2016-12-17,2017-01-10,2016-11-20,47771
2017-01-09,16148,19,5064,Segunda Mano,2004,2016-12-23,2017-01-14,2016-11-22,18492
2016-04-06,16149,15,23046,Segunda Mano,2004,2016-03-12,2016-04-12,2016-02-13,15120
2021-01-30,16150,13,1748,Nuevo,2021,2021-01-13,2021-02-01,2020-12-03,49802
2021-04-30,16151,14,24267,Nuevo,2021,2021-04-16,2021-05-01,2021-03-20,30558
2021-10-13,16152,16,21891,Nuevo,2021,2021-09-27,2021-10-23,2021-09-02,34874
2016-07-01,16153,12,17386,Segunda Mano,2015,2016-06-11,2016-07-04,2016-05-22,38050
2018-02-07,16154,11,7227,Segunda Mano,2012,2018-01-17,2018-02-07,2017-12-12,25117
2017-12-01,16155,17,25340,Nuevo,2017,2017-11-12,2017-12-02,2017-10-15,28269
2022-03-08,16156,16,16600,Segunda Mano,2016,2022-02-21,2022-03-15,2022-01-23,14631
2022-06-04,16157,12,28949,Segunda Mano,2013,2022-05-09,2022-06-08,2022-04-02,27964
2016-08-17,16158,9,4794,Segunda Mano,2007,2016-07-27,2016-08-25,2016-07-07,177621
2020-11-26,16159,5,20735,Segunda Mano,2013,2020-11-04,2020-11-30,2020-10-10,14495
2016-06-08,16160,10,23144,Segunda Mano,2014,2016-05-23,2016-06-10,2016-04-27,49750
2015-03-18,16161,13,25784,Segunda Mano,2000,2015-02-24,2015-03-23,2015-01-26,32289
2019-01-14,16162,14,626,Nuevo,2019,2018-12-19,2019-01-24,2018-11-24,35227
2019-01-05,16163,7,22190,Nuevo,2019,2018-12-16,2019-01-10,2018-11-16,36937
2019-08-05,16164,5,8081,Segunda Mano,2017,2019-07-11,2019-08-08,2019-06-03,17701
2020-03-16,16165,5,15904,Segunda Mano,2008,2020-02-28,2020-03-21,2020-01-31,15574
2015-01-27,16166,3,15733,Nuevo,2015,2015-01-03,2015-02-03,2014-11-25,46683
2017-03-28,16167,5,9714,Segunda Mano,2011,2017-03-09,2017-03-31,2017-02-08,18573
2016-02-08,16168,11,29784,Segunda Mano,2009,2016-01-14,2016-02-17,2015-12-13,19532
2022-08-20,16169,16,13988,Segunda Mano,2015,2022-07-30,2022-08-30,2022-07-06,26955
2023-08-09,16170,10,20170,Segunda Mano,2013,2023-07-16,2023-08-14,2023-06-15,33766
2021-02-11,16171,3,6779,Segunda Mano,2015,2021-01-26,2021-02-17,2020-12-23,31531
2022-04-03,16172,8,13459,Segunda Mano,2012,2022-03-10,2022-04-07,2022-02-10,39238
2016-03-05,16173,7,2492,Segunda Mano,2015,2016-02-12,2016-03-14,2016-01-09,28102
2023-03-23,16174,10,20886,Segunda Mano,2011,2023-03-08,2023-03-26,2023-01-30,40612
2017-10-18,16175,9,3172,Segunda Mano,2015,2017-09-24,2017-10-22,2017-08-24,169409
2021-12-03,16176,9,23314,Segunda Mano,2013,2021-11-16,2021-12-13,2021-10-24,167289
2022-12-04,16177,8,9415,Segunda Mano,2009,2022-11-16,2022-12-06,2022-10-22,23517
2020-02-05,16178,11,18778,Segunda Mano,2019,2020-01-22,2020-02-08,2019-12-31,22812
2022-02-21,16179,13,13005,Segunda Mano,2011,2022-02-03,2022-02-26,2022-01-16,37494
2016-02-19,16180,7,11671,Segunda Mano,2009,2016-01-31,2016-02-27,2015-12-28,29889
2018-02-09,16181,14,9226,Segunda Mano,2015,2018-01-25,2018-02-16,2017-12-18,26795
2024-01-01,16182,9,14023,Segunda Mano,2019,2023-12-18,2024-01-11,2023-11-05,155351
2016-03-06,16183,9,8760,Segunda Mano,2002,2016-02-14,2016-03-10,2016-01-20,185090
2015-09-19,16184,11,15349,Nuevo,2015,2015-08-23,2015-09-26,2015-07-28,29665
2016-03-07,16185,8,7520,Segunda Mano,2002,2016-02-14,2016-03-10,2016-01-09,26204
2018-12-07,16186,14,11645,Segunda Mano,2012,2018-11-20,2018-12-13,2018-10-19,22644
2021-02-01,16187,8,23595,Segunda Mano,2011,2021-01-16,2021-02-09,2020-12-19,29616
2021-03-13,16188,17,25381,Segunda Mano,2020,2021-02-17,2021-03-15,2021-01-19,18978
2018-09-20,16189,10,7376,Segunda Mano,2004,2018-09-06,2018-09-25,2018-08-01,39363
2022-01-10,16190,13,14599,Segunda Mano,2007,2021-12-23,2022-01-14,2021-11-29,28795
2016-03-17,16191,16,12505,Segunda Mano,2008,2016-02-16,2016-03-21,2016-01-11,19042
2019-02-15,16192,19,21351,Nuevo,2019,2019-01-23,2019-02-19,2018-12-25,27035
2021-04-05,16193,14,5364,Segunda Mano,2012,2021-03-12,2021-04-12,2021-01-25,19488
2016-06-20,16194,8,13156,Segunda Mano,2003,2016-06-01,2016-07-01,2016-05-01,33068
2018-07-17,16195,10,12864,Nuevo,2018,2018-07-01,2018-07-22,2018-06-05,59406
2019-04-09,16196,2,25709,Nuevo,2019,2019-03-14,2019-04-22,2019-02-14,39390
2021-09-14,16197,5,20646,Nuevo,2021,2021-08-22,2021-09-17,2021-07-24,28165
2023-09-02,16198,13,21584,Segunda Mano,2022,2023-08-11,2023-09-08,2023-07-19,36011
2023-02-22,16199,2,6480,Segunda Mano,2011,2023-01-29,2023-03-01,2023-01-02,22846
2021-01-17,16200,8,839,Nuevo,2021,2020-12-28,2021-01-21,2020-12-04,54874
2022-12-02,16201,7,2073,Segunda Mano,2013,2022-11-18,2022-12-06,2022-10-09,19689
2021-08-17,16202,9,5397,Nuevo,2021,2021-08-06,2021-08-23,2021-07-05,314914
2016-12-09,16203,4,17417,Segunda Mano,2003,2016-11-15,2016-12-17,2016-10-19,21858
2023-07-06,16204,18,928,Segunda Mano,2019,2023-06-16,2023-07-09,2023-05-25,20241
2019-09-14,16205,14,15221,Nuevo,2019,2019-08-31,2019-09-20,2019-08-01,28864
2022-07-20,16206,6,16397,Segunda Mano,2009,2022-07-08,2022-07-22,2022-06-13,18141
2015-08-03,16207,4,28976,Segunda Mano,2001,2015-07-11,2015-08-10,2015-06-12,22447
2018-09-20,16208,10,21553,Nuevo,2018,2018-09-02,2018-09-25,2018-08-11,64137
2019-02-21,16209,6,2216,Segunda Mano,2009,2019-02-05,2019-02-27,2018-12-30,22619
2019-10-03,16210,11,17454,Nuevo,2019,2019-09-11,2019-10-10,2019-08-10,38013
2019-11-19,16211,6,3258,Segunda Mano,2007,2019-11-02,2019-11-23,2019-09-14,22942
2015-05-05,16212,6,21312,Segunda Mano,2010,2015-04-14,2015-05-07,2015-03-18,34017
2018-02-10,16213,7,20897,Nuevo,2018,2018-01-24,2018-02-16,2017-12-23,47905
2021-03-10,16214,13,21243,Segunda Mano,2008,2021-02-22,2021-03-19,2021-01-30,39976
2020-04-06,16215,10,8201,Segunda Mano,2012,2020-03-22,2020-04-10,2020-01-31,26498
2015-07-04,16216,7,27141,Segunda Mano,2001,2015-06-18,2015-07-09,2015-05-29,19014
2020-06-30,16217,13,18024,Nuevo,2020,2020-06-10,2020-07-06,2020-05-18,63571
2020-01-09,16218,11,18405,Segunda Mano,2012,2019-12-09,2020-01-11,2019-11-06,27874
2022-11-01,16219,7,6339,Segunda Mano,2007,2022-10-13,2022-11-07,2022-09-22,20865
2020-07-26,16220,7,17317,Segunda Mano,2008,2020-07-08,2020-07-31,2020-06-11,22590
2018-12-19,16221,13,1013,Segunda Mano,2006,2018-12-01,2018-12-25,2018-11-14,31017
2018-01-20,16222,14,19054,Nuevo,2018,2017-12-23,2018-01-24,2017-11-28,31446
2018-03-28,16223,10,10380,Segunda Mano,2011,2018-03-09,2018-04-05,2018-02-09,42655
2015-06-16,16224,15,20483,Nuevo,2015,2015-05-30,2015-06-23,2015-04-29,23782
2016-02-20,16225,5,29811,Segunda Mano,2011,2016-02-01,2016-02-27,2016-01-07,15107
2020-04-17,16226,15,24699,Segunda Mano,2009,2020-03-29,2020-04-25,2020-03-05,16304
2015-12-19,16227,10,21400,Segunda Mano,2010,2015-12-03,2015-12-24,2015-10-31,36063
2016-02-07,16228,12,19247,Segunda Mano,2010,2016-01-14,2016-02-10,2015-12-05,29317
2022-02-18,16229,18,22681,Segunda Mano,2014,2022-02-06,2022-02-24,2022-01-08,27285
2023-01-20,16230,1,6071,Segunda Mano,2020,2022-12-23,2023-01-25,2022-11-26,19147
2016-04-01,16231,16,3869,Segunda Mano,2003,2016-03-08,2016-04-05,2016-02-15,16412
2020-03-02,16232,15,29200,Segunda Mano,2007,2020-02-10,2020-03-06,2020-01-12,13697
2016-02-09,16233,4,3456,Nuevo,2016,2016-01-28,2016-02-13,2015-12-28,37801
2019-06-23,16234,1,16080,Segunda Mano,2009,2019-05-31,2019-06-28,2019-04-23,14486
2023-02-13,16235,12,19822,Segunda Mano,2016,2023-01-20,2023-02-16,2022-12-17,33256
2021-04-19,16236,11,25949,Segunda Mano,2014,2021-03-30,2021-04-21,2021-03-05,23702
2022-08-06,16237,9,22,Nuevo,2022,2022-07-14,2022-08-13,2022-06-15,336815
2015-02-12,16238,3,14880,Segunda Mano,2000,2015-01-23,2015-02-18,2014-12-30,21265
2018-03-07,16239,8,13097,Segunda Mano,2017,2018-02-14,2018-03-08,2018-01-10,37171
2021-11-28,16240,1,15888,Nuevo,2021,2021-11-07,2021-12-04,2021-10-07,26966
2018-08-31,16241,7,15714,Nuevo,2018,2018-08-12,2018-09-04,2018-07-25,35496
2016-02-20,16242,2,4057,Nuevo,2016,2016-01-29,2016-02-28,2015-12-27,32150
2023-09-08,16243,8,17494,Segunda Mano,2010,2023-08-26,2023-09-13,2023-07-28,26478
2018-07-11,16244,14,18540,Segunda Mano,2011,2018-06-21,2018-07-18,2018-05-25,22248
2015-01-03,16245,8,838,Segunda Mano,2000,2014-12-14,2015-01-06,2014-11-09,24773
2016-06-12,16246,6,26588,Segunda Mano,2005,2016-05-21,2016-06-13,2016-04-12,18033
2017-02-11,16247,3,14847,Segunda Mano,2010,2017-01-19,2017-02-13,2016-12-16,29639
2021-01-20,16248,18,17108,Nuevo,2021,2020-12-30,2021-01-28,2020-12-04,38316
2021-01-14,16249,12,16951,Segunda Mano,2009,2021-01-01,2021-01-14,2020-12-08,32896
2015-04-13,16250,13,23269,Segunda Mano,2005,2015-03-18,2015-04-15,2015-02-19,30291
2019-02-04,16251,3,15136,Segunda Mano,2017,2019-01-12,2019-02-13,2018-12-12,21217
2023-10-04,16252,8,23753,Segunda Mano,2011,2023-09-11,2023-10-09,2023-08-08,31030
2020-01-05,16253,7,23528,Segunda Mano,2008,2019-12-18,2020-01-07,2019-11-13,25996
2023-01-24,16254,3,15275,Segunda Mano,2015,2022-12-30,2023-01-25,2022-12-02,33122
2016-01-30,16255,13,23588,Segunda Mano,2009,2016-01-09,2016-02-04,2015-12-05,26303
2015-01-06,16256,5,8255,Segunda Mano,2002,2014-12-24,2015-01-09,2014-11-28,12447
2019-05-04,16257,11,27641,Nuevo,2019,2019-04-05,2019-05-08,2019-02-22,35689
2021-06-29,16258,15,2099,Segunda Mano,2009,2021-06-08,2021-07-02,2021-05-14,14055
2017-06-06,16259,14,19491,Segunda Mano,2005,2017-05-27,2017-06-10,2017-04-27,21787
2020-01-03,16260,13,2172,Nuevo,2020,2019-12-14,2020-01-11,2019-11-14,65425
2021-09-05,16261,5,22191,Segunda Mano,2008,2021-08-12,2021-09-14,2021-07-24,12220
2017-04-12,16262,14,23532,Segunda Mano,2002,2017-03-27,2017-04-19,2017-02-19,13003
2023-05-05,16263,10,6160,Nuevo,2023,2023-04-15,2023-05-08,2023-03-10,62001
2018-02-06,16264,17,16476,Segunda Mano,2004,2018-01-17,2018-02-09,2017-12-14,19795
2023-05-20,16265,1,3561,Segunda Mano,2015,2023-04-29,2023-05-26,2023-03-26,16639
2023-04-10,16266,12,2288,Segunda Mano,2022,2023-03-19,2023-04-14,2023-02-05,42400
2023-02-05,16267,9,18964,Nuevo,2023,2023-01-08,2023-02-06,2022-11-28,321690
2021-01-05,16268,13,4892,Nuevo,2021,2020-12-17,2021-01-11,2020-11-20,63440
2016-04-28,16269,14,14354,Segunda Mano,2007,2016-04-06,2016-05-01,2016-03-08,16226
2023-09-09,16270,12,4957,Segunda Mano,2018,2023-08-13,2023-09-16,2023-07-17,29247
2021-10-09,16271,12,27875,Segunda Mano,2010,2021-09-24,2021-10-12,2021-08-26,23013
2015-05-07,16272,6,5025,Nuevo,2015,2015-04-16,2015-05-14,2015-03-16,43304
2016-07-03,16273,8,7112,Segunda Mano,2014,2016-06-14,2016-07-05,2016-05-18,37087
2018-08-26,16274,12,19843,Segunda Mano,2015,2018-08-02,2018-08-31,2018-07-04,32079
2019-08-08,16275,2,16120,Segunda Mano,2011,2019-07-28,2019-08-14,2019-07-02,17856
2023-06-08,16276,16,6849,Nuevo,2023,2023-05-13,2023-06-12,2023-04-14,37160
2021-05-19,16277,12,9887,Nuevo,2021,2021-04-27,2021-05-24,2021-03-21,50918
2017-06-06,16278,11,22530,Segunda Mano,2010,2017-05-06,2017-06-11,2017-04-11,28230
2018-03-09,16279,20,27665,Segunda Mano,2014,2018-02-19,2018-03-17,2018-01-22,33165
2019-01-02,16280,20,27763,Segunda Mano,2018,2018-12-01,2019-01-06,2018-10-22,21385
2023-03-05,16281,7,10553,Segunda Mano,2009,2023-02-05,2023-03-11,2023-01-06,15562
2015-10-17,16282,3,16256,Segunda Mano,2007,2015-09-30,2015-10-21,2015-09-02,28992
2020-06-01,16283,18,10892,Segunda Mano,2016,2020-05-17,2020-06-10,2020-04-17,23252
2023-01-22,16284,13,26956,Segunda Mano,2012,2023-01-04,2023-01-31,2022-11-27,28428
2017-04-16,16285,14,27296,Segunda Mano,2002,2017-03-28,2017-04-20,2017-03-05,19560
2018-05-12,16286,2,23718,Segunda Mano,2005,2018-04-24,2018-05-17,2018-03-25,24091
2016-06-05,16287,13,6322,Nuevo,2016,2016-05-20,2016-06-12,2016-04-23,51717
2023-05-06,16288,10,3236,Segunda Mano,2016,2023-04-21,2023-05-14,2023-03-20,40206
2021-02-14,16289,10,2692,Nuevo,2021,2021-01-21,2021-02-19,2020-12-23,67331
2020-06-07,16290,1,12094,Segunda Mano,2013,2020-05-13,2020-06-11,2020-04-18,14636
2022-02-27,16291,11,5822,Segunda Mano,2020,2022-02-01,2022-03-03,2022-01-03,34685
2020-04-10,16292,14,139,Nuevo,2020,2020-03-18,2020-04-17,2020-02-15,38554
2020-03-16,16293,1,27054,Nuevo,2020,2020-02-28,2020-03-23,2020-02-01,22699
2019-02-03,16294,15,6191,Nuevo,2019,2019-01-18,2019-02-09,2018-12-21,28909
2022-09-27,16295,15,22836,Segunda Mano,2020,2022-09-06,2022-10-04,2022-08-11,17767
2017-11-28,16296,8,3409,Segunda Mano,2007,2017-11-08,2017-11-29,2017-09-24,27959
2016-12-25,16297,9,16466,Segunda Mano,2011,2016-12-05,2016-12-28,2016-11-05,254754
2021-04-19,16298,10,2895,Segunda Mano,2015,2021-04-07,2021-04-23,2021-03-16,41890
2023-01-05,16299,7,21950,Segunda Mano,2022,2022-12-18,2023-01-10,2022-11-17,24462
2022-05-08,16300,12,17411,Segunda Mano,2017,2022-04-26,2022-05-15,2022-03-26,26748
2017-10-02,16301,7,11634,Segunda Mano,2011,2017-09-17,2017-10-10,2017-08-11,19469
2018-01-01,16302,18,554,Nuevo,2018,2017-12-11,2018-01-08,2017-11-04,36161
2020-01-17,16303,11,1024,Segunda Mano,2014,2020-01-01,2020-01-21,2019-12-06,20382
2019-06-10,16304,11,18790,Segunda Mano,2009,2019-05-20,2019-06-19,2019-04-17,20907
2016-04-02,16305,8,11820,Segunda Mano,2004,2016-03-16,2016-04-04,2016-02-15,19891
2022-01-25,16306,10,22707,Nuevo,2022,2022-01-05,2022-01-30,2021-12-07,63129
2015-04-20,16307,15,4823,Nuevo,2015,2015-03-31,2015-04-27,2015-02-27,28903
2020-03-05,16308,1,1583,Segunda Mano,2013,2020-02-21,2020-03-10,2020-01-21,16468
2023-03-03,16309,18,5701,Segunda Mano,2011,2023-02-12,2023-03-08,2023-01-03,18212
2022-06-07,16310,16,20622,Segunda Mano,2010,2022-05-11,2022-06-14,2022-03-31,22082
2017-06-19,16311,6,26227,Segunda Mano,2014,2017-06-02,2017-06-23,2017-05-04,18331
2019-07-11,16312,12,26640,Segunda Mano,2016,2019-06-22,2019-07-15,2019-05-19,27511
2017-02-04,16313,8,25487,Nuevo,2017,2017-01-22,2017-02-10,2017-01-05,44604
2022-01-12,16314,11,3253,Segunda Mano,2012,2021-12-19,2022-01-16,2021-11-21,21890
2021-01-27,16315,10,9783,Segunda Mano,2010,2021-01-06,2021-01-31,2020-12-08,37492
2015-02-16,16316,8,5792,Segunda Mano,2012,2015-01-24,2015-02-20,2014-12-26,33813
2019-05-20,16317,15,8875,Segunda Mano,2016,2019-05-01,2019-05-22,2019-03-30,20405
2017-04-07,16318,13,24465,Segunda Mano,2011,2017-03-19,2017-04-15,2017-02-21,33996
2015-03-14,16319,13,8621,Nuevo,2015,2015-02-25,2015-03-18,2015-01-24,45228
2022-02-15,16320,10,20943,Nuevo,2022,2022-01-27,2022-02-22,2021-12-30,59042
2023-06-05,16321,11,13306,Nuevo,2023,2023-05-18,2023-06-10,2023-04-22,42542
2018-01-30,16322,12,27396,Nuevo,2018,2018-01-14,2018-02-01,2017-12-20,42381
2018-03-10,16323,9,5371,Segunda Mano,2010,2018-02-13,2018-03-17,2018-01-03,120093
2015-05-21,16324,13,24533,Nuevo,2015,2015-05-07,2015-05-23,2015-04-04,55579
2019-09-19,16325,2,273,Nuevo,2019,2019-09-03,2019-09-26,2019-07-30,34242
2022-11-14,16326,10,17201,Segunda Mano,2007,2022-10-30,2022-11-19,2022-09-25,35831
2017-07-01,16327,9,29619,Nuevo,2017,2017-06-06,2017-07-03,2017-05-03,297182
2021-06-20,16328,9,23905,Segunda Mano,2020,2021-06-02,2021-06-23,2021-05-13,177210
2022-03-07,16329,6,4637,Segunda Mano,2010,2022-02-25,2022-03-12,2022-01-29,20687
2019-01-26,16330,10,15522,Segunda Mano,2017,2019-01-06,2019-01-28,2018-12-08,43635
2015-03-09,16331,12,23100,Nuevo,2015,2015-02-20,2015-03-13,2015-01-23,38368
2015-11-04,16332,19,27814,Segunda Mano,2005,2015-10-17,2015-11-07,2015-09-14,17389
2022-03-05,16333,3,19324,Segunda Mano,2016,2022-02-12,2022-03-11,2022-01-15,25920
2017-05-01,16334,15,16208,Nuevo,2017,2017-04-18,2017-05-08,2017-03-15,26116
2023-01-06,16335,11,15780,Segunda Mano,2009,2022-12-20,2023-01-10,2022-11-17,16804
2019-06-21,16336,5,5363,Nuevo,2019,2019-06-08,2019-06-27,2019-05-07,22191
2023-10-02,16337,19,23121,Segunda Mano,2015,2023-09-10,2023-10-06,2023-08-12,19786
2021-04-29,16338,3,17370,Nuevo,2021,2021-04-11,2021-05-03,2021-03-05,45576
2022-02-20,16339,11,3568,Segunda Mano,2019,2022-02-05,2022-02-25,2021-12-29,25664
2016-12-06,16340,14,5143,Segunda Mano,2003,2016-11-23,2016-12-10,2016-10-30,17296
2022-03-05,16341,15,22103,Nuevo,2022,2022-02-13,2022-03-13,2022-01-12,27035
2019-04-02,16342,13,18835,Segunda Mano,2017,2019-03-13,2019-04-05,2019-02-08,44978
2020-09-06,16343,13,17556,Segunda Mano,2011,2020-08-12,2020-09-08,2020-07-21,37713
2020-03-11,16344,4,16040,Segunda Mano,2016,2020-02-18,2020-03-18,2020-01-14,23285
2018-06-15,16345,10,15676,Nuevo,2018,2018-05-28,2018-06-18,2018-04-29,51200
2020-07-09,16346,18,23183,Segunda Mano,2008,2020-06-25,2020-07-16,2020-05-23,14840
2021-02-06,16347,5,3920,Segunda Mano,2010,2021-01-13,2021-02-11,2020-12-20,12122
2016-01-07,16348,5,12065,Segunda Mano,2007,2015-12-23,2016-01-14,2015-11-25,16394
2015-08-10,16349,6,28775,Segunda Mano,2000,2015-07-21,2015-08-15,2015-06-17,14229
2020-03-17,16350,18,8305,Nuevo,2020,2020-02-23,2020-03-21,2020-01-20,33695
2017-08-04,16351,4,7706,Segunda Mano,2016,2017-07-08,2017-08-09,2017-06-12,25017
2020-01-20,16352,8,2419,Nuevo,2020,2020-01-07,2020-01-24,2019-12-08,37534
2019-06-08,16353,7,28675,Segunda Mano,2007,2019-05-18,2019-06-11,2019-04-15,21440
2020-05-05,16354,16,6373,Nuevo,2020,2020-04-16,2020-05-11,2020-03-14,35930
2019-01-20,16355,3,20945,Segunda Mano,2005,2019-01-03,2019-01-26,2018-12-03,24840
2022-02-01,16356,15,3949,Nuevo,2022,2022-01-20,2022-02-03,2021-12-19,19699
2016-08-15,16357,19,17677,Nuevo,2016,2016-07-22,2016-08-21,2016-06-20,27049
2017-02-20,16358,5,28978,Nuevo,2017,2017-02-04,2017-02-24,2017-01-09,30448
2018-08-01,16359,15,6828,Nuevo,2018,2018-07-14,2018-08-08,2018-06-29,21581
2020-10-07,16360,16,18956,Nuevo,2020,2020-09-28,2020-10-12,2020-08-29,36001
2015-03-05,16361,11,3889,Segunda Mano,2006,2015-02-15,2015-03-11,2015-01-16,20861
2023-05-08,16362,10,20484,Segunda Mano,2010,2023-04-14,2023-05-16,2023-03-01,33434
2018-03-08,16363,14,20507,Nuevo,2018,2018-02-12,2018-03-12,2018-01-13,39399
2022-05-16,16364,13,17333,Nuevo,2022,2022-04-28,2022-05-20,2022-03-20,67019
2019-12-08,16365,8,23964,Segunda Mano,2014,2019-11-20,2019-12-14,2019-10-31,29618
2021-07-04,16366,16,18076,Segunda Mano,2019,2021-06-08,2021-07-11,2021-05-07,28206
2016-02-26,16367,15,22266,Segunda Mano,2012,2016-02-05,2016-03-08,2016-01-10,18137
2023-10-06,16368,16,27836,Nuevo,2023,2023-09-12,2023-10-10,2023-08-25,28115
2016-04-18,16369,13,23202,Nuevo,2016,2016-03-27,2016-04-23,2016-02-23,45271
2019-03-19,16370,19,13084,Segunda Mano,2012,2019-03-06,2019-03-25,2019-02-10,17536
2016-03-14,16371,9,28775,Segunda Mano,2005,2016-02-23,2016-03-21,2016-01-16,164013
2022-03-10,16372,10,8448,Nuevo,2022,2022-02-24,2022-03-13,2022-01-25,56456
2020-02-06,16373,11,21786,Nuevo,2020,2020-01-22,2020-02-09,2019-12-23,40110
2017-02-01,16374,6,24114,Nuevo,2017,2017-01-14,2017-02-04,2016-12-14,31698
2016-01-14,16375,6,21516,Segunda Mano,2008,2016-01-02,2016-01-15,2015-12-11,21203
2019-03-06,16376,6,18779,Nuevo,2019,2019-02-07,2019-03-10,2019-01-04,31257
2017-01-19,16377,12,19590,Segunda Mano,2007,2016-12-23,2017-01-25,2016-12-06,31534
2018-03-19,16378,12,12958,Nuevo,2018,2018-02-25,2018-03-22,2018-01-31,45864
2017-06-03,16379,11,10437,Segunda Mano,2006,2017-05-19,2017-06-11,2017-04-26,19928
2021-07-03,16380,6,28657,Segunda Mano,2011,2021-06-14,2021-07-08,2021-05-15,20314
2021-12-06,16381,14,15991,Segunda Mano,2016,2021-11-11,2021-12-13,2021-10-07,17384
